id,locus_1,locus_2,locus_3,locus_4,locus_5,locus_6,locus_7,locus_8,locus_9,locus_10,locus_11,locus_12,locus_13,locus_14,locus_15
sample_2968,129,245,105,364,428,104,210,159,103,82,125,242,213,270,124
sample_2969,129,242,109,362,426,107,215,168,109,82,129,245,213,272,122
sample_2970,119,233,105,372,424,107,210,168,109,82,119,233,209,268,122
sample_2971,127,239,109,372,428,101,215,168,100,78,125,242,205,264,122
sample_2972,119,242,105,372,424,104,210,164,106,84,129,239,209,268,124
sample_2973,119,239,109,372,424,104,215,159,103,84,123,236,209,268,122
sample_2974,125,245,105,364,428,98,210,164,109,82,127,242,213,268,124
sample_2975,121,239,113,370,426,101,210,168,106,80,129,245,209,261,124
sample_2976,127,239,113,370,426,101,215,172,97,80,127,239,205,261,124
sample_2977,125,245,109,364,424,110,210,164,109,80,129,242,209,270,122
sample_2978,119,233,105,361,422,110,210,176,97,84,121,242,201,270,124
sample_2979,119,233,105,361,422,107,210,176,97,84,119,242,201,272,124
sample_2980,119,233,113,372,424,110,215,172,100,82,125,239,209,268,124
sample_2981,125,239,101,364,428,107,210,168,100,82,127,245,213,270,124
sample_2982,125,242,105,364,424,107,215,164,103,80,129,245,209,272,122
sample_2983,125,245,105,366,426,110,210,164,109,82,125,242,213,272,124
sample_2984,125,233,101,372,428,104,210,164,106,82,127,245,209,270,122
sample_2985,123,233,101,372,424,110,215,159,109,84,127,236,209,266,124
sample_2986,123,236,113,366,422,104,210,168,100,86,121,236,209,266,124
sample_2987,121,233,105,362,422,110,210,172,97,84,119,242,201,270,124
sample_2988,127,242,101,364,428,104,210,164,106,84,125,236,205,268,122
sample_2989,119,239,105,372,424,107,215,164,109,86,129,239,209,270,124
sample_2990,121,236,105,372,422,110,210,172,106,80,121,236,209,268,124
sample_2991,127,239,105,370,428,101,215,172,100,80,129,236,213,264,124
sample_2992,125,233,109,372,422,101,215,168,100,82,125,239,205,261,122
sample_2993,125,242,105,372,428,107,210,164,109,82,127,242,213,264,124
sample_2994,119,236,105,372,424,104,210,172,103,86,123,236,209,268,124
sample_2995,127,236,105,370,428,101,210,164,109,80,129,242,213,266,124
sample_2996,121,233,105,361,422,110,210,176,97,82,119,245,205,270,122
sample_2997,125,242,105,372,428,104,210,164,109,82,129,236,205,262,122
sample_2998,127,242,101,372,426,107,210,164,109,82,125,245,213,270,124
sample_2999,125,245,105,366,428,104,210,164,109,80,127,242,205,272,124
sample_3000,129,236,101,366,428,110,215,168,106,82,127,245,213,270,122
sample_3001,119,239,109,372,424,104,210,172,106,80,123,236,209,268,124
sample_3002,125,233,109,370,424,104,215,168,100,82,125,239,209,264,124
sample_3003,119,233,105,372,424,107,210,176,106,82,119,236,209,268,124
sample_3004,125,239,109,372,428,104,215,176,97,80,125,239,209,261,124
sample_3005,127,245,101,372,428,110,210,164,109,82,125,242,213,264,122
sample_3006,125,239,109,370,424,104,215,164,100,78,127,239,205,264,124
sample_3007,125,245,101,364,428,98,210,164,97,80,125,239,213,270,122
sample_3008,123,236,109,372,424,104,215,176,103,86,125,236,209,266,124
sample_3009,127,242,105,366,428,98,215,164,100,82,129,242,209,272,122
sample_3010,125,239,105,372,424,104,215,164,100,80,127,236,209,262,122
sample_3011,127,242,109,364,428,107,210,164,112,82,125,233,213,262,124
sample_3012,125,242,101,368,428,104,215,164,109,82,129,239,209,262,122
sample_3013,123,239,105,372,424,107,210,164,112,82,125,236,209,268,122
sample_3014,127,239,113,372,424,98,210,172,106,84,125,236,213,268,124
sample_3015,121,236,109,368,424,104,215,164,100,78,129,233,213,261,124
sample_3016,125,239,105,370,428,101,215,172,106,78,125,239,213,262,124
sample_3017,127,239,105,372,428,104,215,172,100,82,125,239,213,261,124
sample_3018,127,242,105,364,428,104,210,164,106,82,129,245,213,270,122
sample_3019,127,245,101,370,428,104,210,164,112,80,129,239,205,268,122
sample_3020,119,233,105,368,424,98,215,172,106,84,123,233,213,268,124
sample_3021,127,245,101,364,426,110,210,164,109,82,127,233,213,272,122
sample_3022,125,236,105,370,428,104,210,164,109,82,125,242,209,272,122
sample_3023,127,242,109,372,428,110,210,159,109,82,129,236,213,272,122
sample_3024,125,245,109,370,422,107,215,168,100,80,125,236,205,264,124
sample_3025,119,233,105,361,422,110,210,176,103,84,119,245,201,272,124
sample_3026,119,239,105,372,424,104,215,176,106,84,121,236,209,268,124
sample_3027,125,239,109,370,428,101,215,168,97,78,127,242,213,264,124
sample_3028,119,233,109,372,424,107,215,172,112,86,119,236,209,270,122
sample_3029,119,239,105,372,424,104,210,159,106,86,119,233,213,266,124
sample_3030,125,242,109,372,424,104,210,172,97,86,123,236,213,268,122
sample_3031,123,236,113,372,424,98,210,172,106,86,123,236,209,270,122
sample_3032,125,242,105,372,428,104,210,164,106,82,129,245,213,272,122
sample_3033,121,239,105,368,424,107,210,176,106,86,123,236,209,268,124
sample_3034,127,239,101,364,426,107,210,164,103,82,127,242,213,272,122
sample_3035,125,236,105,362,428,107,215,164,106,82,129,239,213,272,122
sample_3036,119,239,109,372,422,110,210,168,106,86,123,236,209,270,124
sample_3037,123,236,105,372,424,107,215,168,109,86,119,233,213,268,122
sample_3038,129,239,113,372,424,107,215,168,100,82,129,239,213,261,122
sample_3039,125,239,105,372,426,101,215,164,103,78,127,239,205,261,124
sample_3040,127,239,105,372,428,104,215,159,106,78,129,233,213,264,124
sample_3041,125,236,109,372,428,101,215,172,100,82,125,245,205,261,124
sample_3042,127,242,101,364,428,104,210,164,109,82,125,233,205,264,122
sample_3043,127,245,105,364,426,107,210,164,109,82,127,242,209,272,124
sample_3044,127,239,105,372,428,104,215,172,97,78,129,239,205,262,124
sample_3045,125,233,105,368,428,104,210,164,100,78,125,239,205,262,124
sample_3046,125,239,105,372,428,98,215,172,103,82,129,233,213,261,124
sample_3047,127,242,105,362,428,101,210,164,109,82,125,245,205,268,122
sample_3048,119,239,109,366,424,107,210,168,106,80,127,239,209,266,122
sample_3049,125,239,105,370,428,104,215,168,100,78,123,245,209,262,124
sample_3050,129,239,105,364,426,98,210,164,109,80,129,236,209,270,122
sample_3051,119,236,113,372,424,107,210,164,106,86,123,233,213,266,124
sample_3052,125,239,105,370,428,107,215,172,103,80,129,239,209,261,124
sample_3053,127,245,105,364,428,104,215,164,97,82,125,242,213,272,122
sample_3054,127,239,109,370,426,107,215,176,106,82,125,239,213,261,122
sample_3055,125,245,105,372,428,104,210,164,109,82,125,245,205,272,122
sample_3056,127,245,109,368,428,104,210,164,103,82,127,245,213,272,122
sample_3057,127,233,101,370,428,104,215,164,109,82,129,245,213,272,122
sample_3058,127,236,109,368,424,107,210,164,109,86,123,233,209,268,124
sample_3059,121,233,105,361,422,110,210,172,97,84,119,245,201,270,122
sample_3060,123,239,109,372,426,101,215,168,103,82,129,239,209,261,124
sample_3061,125,239,109,370,424,98,210,159,100,78,127,239,209,261,122
sample_3062,125,239,105,372,424,104,210,172,106,84,123,239,209,266,124
sample_3063,127,233,105,368,426,104,215,172,103,78,125,239,213,261,124
sample_3064,129,245,101,364,428,110,215,164,109,82,127,245,213,272,122
sample_3065,125,239,105,362,428,101,210,159,109,82,125,242,213,272,122
sample_3066,127,245,101,368,428,107,215,164,109,80,129,245,213,270,122
sample_3067,123,233,105,372,424,107,210,172,106,84,129,242,213,268,124
sample_3068,125,239,101,364,426,110,210,164,112,82,127,245,209,270,122
sample_3069,123,242,105,372,424,104,210,164,109,82,121,236,213,268,122
sample_3070,121,236,113,372,424,107,215,168,106,86,123,236,209,268,122
sample_3071,121,239,105,372,422,104,210,172,106,86,125,233,209,268,124
sample_3072,125,233,105,366,424,104,210,168,103,80,127,245,209,272,122
sample_3073,127,242,101,364,428,107,210,164,109,82,125,245,205,268,122
sample_3074,125,239,109,370,428,101,210,159,109,82,129,239,213,272,122
sample_3075,123,236,105,372,424,107,215,172,97,84,121,236,209,268,124
sample_3076,121,242,109,372,424,101,210,172,103,86,119,239,209,268,124
sample_3077,125,239,113,370,428,104,210,172,100,80,127,239,209,261,124
sample_3078,125,245,113,372,422,101,215,164,97,82,123,236,205,264,124
sample_3079,127,236,105,366,428,98,210,164,106,82,125,239,213,272,122
sample_3080,125,239,109,370,428,101,215,159,103,80,127,239,205,261,122
sample_3081,129,233,101,362,428,104,210,159,109,80,129,239,213,262,124
sample_3082,119,239,109,372,424,104,215,164,103,86,121,236,209,266,124
sample_3083,125,233,109,372,428,101,215,172,106,80,125,239,205,261,124
sample_3084,129,239,113,370,426,101,215,172,106,78,129,239,209,261,124
sample_3085,121,236,105,366,424,107,215,159,106,86,127,239,213,268,124
sample_3086,125,239,109,368,424,104,215,168,100,78,129,233,209,264,122
sample_3087,125,239,109,372,426,101,215,172,106,82,125,239,213,264,124
sample_3088,119,236,113,372,424,104,215,172,106,82,123,236,209,268,124
sample_3089,123,236,113,372,424,107,210,164,106,86,123,236,209,268,122
sample_3090,119,233,105,361,422,110,210,172,100,84,119,242,201,272,122
sample_3091,127,245,101,372,428,104,215,164,106,82,129,245,213,272,122
sample_3092,125,239,101,372,424,104,210,164,109,80,129,242,213,272,124
sample_3093,125,245,101,364,428,104,210,172,106,82,129,242,213,266,122
sample_3094,119,239,113,366,424,107,215,172,103,86,121,236,209,270,122
sample_3095,127,239,105,362,428,110,215,164,109,84,129,236,205,272,122
sample_3096,121,233,109,372,424,107,215,172,112,84,123,236,209,268,124
sample_3097,121,239,105,372,424,107,210,172,109,84,121,236,209,266,124
sample_3098,129,242,105,368,428,101,215,168,97,82,129,245,205,262,124
sample_3099,123,233,109,372,424,98,215,176,106,86,121,236,209,268,122
sample_3100,121,233,109,372,424,104,210,172,112,82,127,236,209,268,122
sample_3101,125,233,113,370,422,107,215,172,100,80,125,239,213,261,122
sample_3102,125,239,113,370,426,101,210,159,103,78,129,239,209,261,124
sample_3103,121,233,105,361,422,110,210,176,100,82,119,245,205,270,124
sample_3104,125,242,105,372,428,101,215,172,103,82,125,239,209,262,124
sample_3105,129,239,113,366,422,104,210,172,106,86,125,236,209,268,122
sample_3106,123,236,109,368,424,104,210,159,100,86,127,236,213,268,122
sample_3107,127,236,105,366,424,107,210,164,109,80,125,239,213,272,122
sample_3108,127,239,109,372,428,107,210,172,100,78,127,239,205,264,122
sample_3109,125,242,101,370,426,107,210,164,112,82,125,236,209,272,124
sample_3110,129,233,105,372,428,101,215,164,97,78,125,239,205,262,124
sample_3111,123,242,109,372,424,107,215,159,109,86,121,236,209,270,124
sample_3112,125,242,101,362,428,107,210,164,100,82,125,239,213,272,122
sample_3113,127,242,101,364,428,107,210,159,109,80,129,245,213,272,122
sample_3114,125,233,109,372,428,104,215,168,100,80,127,239,205,261,122
sample_3115,123,239,109,372,428,101,215,172,103,80,127,239,205,261,124
sample_3116,119,233,109,361,422,110,210,176,97,84,119,245,201,272,124
sample_3117,123,239,105,366,424,110,215,172,103,86,123,236,209,268,122
sample_3118,125,236,101,364,428,107,210,164,106,82,125,245,213,272,124
sample_3119,127,236,105,372,424,104,215,159,106,82,127,233,209,268,124
sample_3120,119,236,105,372,424,104,210,164,109,86,121,236,213,268,124
sample_3121,121,239,105,368,424,107,210,172,106,86,121,242,209,268,124
sample_3122,119,239,105,372,424,107,210,172,103,84,119,233,213,266,124
sample_3123,129,236,113,372,422,101,215,164,100,78,129,239,205,261,122
sample_3124,129,236,101,368,424,107,215,168,100,86,125,236,213,268,124
sample_3125,123,239,105,370,426,104,210,172,97,78,127,239,205,262,124
sample_3126,129,239,105,370,422,104,210,168,100,80,127,239,213,261,124
sample_3127,121,233,105,361,422,110,210,176,103,84,119,242,201,272,124
sample_3128,129,236,109,372,428,110,210,159,100,84,127,242,213,272,122
sample_3129,123,233,105,372,424,107,215,172,106,86,121,233,209,268,122
sample_3130,127,239,105,370,422,104,215,172,100,78,127,233,209,262,124
sample_3131,127,245,105,366,428,104,210,164,112,82,129,242,213,270,124
sample_3132,127,242,105,362,428,104,210,164,100,80,127,239,213,266,122
sample_3133,125,233,105,364,428,104,210,164,109,80,127,242,213,272,122
sample_3134,125,236,105,364,428,107,210,164,109,80,127,245,213,272,122
sample_3135,125,233,105,372,426,104,215,168,100,78,129,233,213,261,122
sample_3136,129,242,105,364,426,104,210,164,103,82,125,239,213,272,124
sample_3137,129,236,105,370,428,110,210,164,112,82,127,245,213,272,122
sample_3138,123,239,109,372,426,107,215,164,103,80,125,239,205,261,124
sample_3139,127,245,105,364,428,104,210,164,109,82,127,242,213,268,122
sample_3140,129,239,109,370,426,101,215,172,106,78,127,239,209,261,124
sample_3141,129,239,109,372,426,98,215,164,103,80,129,239,209,261,122
sample_3142,121,239,105,366,422,110,210,164,106,82,123,236,209,268,122
sample_3143,125,236,101,364,428,104,210,164,109,82,127,233,209,266,122
sample_3144,125,239,113,368,428,101,215,172,106,78,125,233,213,261,122
sample_3145,129,239,105,370,428,101,215,172,103,80,129,239,205,262,124
sample_3146,125,233,101,368,428,104,210,159,109,84,129,245,209,262,122
sample_3147,121,236,105,372,422,107,210,168,100,86,125,242,209,268,122
sample_3148,129,242,105,372,428,104,215,164,103,78,125,239,209,261,124
sample_3149,127,242,105,366,428,107,210,164,109,82,127,233,209,264,122
sample_3150,125,242,105,370,426,104,215,168,97,80,129,239,209,261,124
sample_3151,127,239,105,368,422,101,215,172,103,86,123,233,209,268,124
sample_3152,125,233,105,368,428,107,210,172,109,84,125,245,213,272,124
sample_3153,119,233,105,361,422,107,210,176,97,82,119,245,205,270,122
sample_3154,127,239,109,372,426,101,215,164,106,82,123,239,205,264,124
sample_3155,121,242,105,370,422,104,215,168,100,82,127,236,209,261,124
sample_3156,121,236,105,372,424,107,210,172,106,84,123,239,209,268,124
sample_3157,123,236,105,372,424,110,210,172,106,86,127,239,209,268,124
sample_3158,125,233,109,366,426,107,215,164,106,82,129,245,213,266,122
sample_3159,125,233,113,368,424,101,215,159,100,78,127,239,213,261,124
sample_3160,119,239,105,372,424,107,215,172,100,86,125,236,209,268,124
sample_3161,119,236,113,372,424,104,215,172,109,82,121,239,209,268,122
sample_3162,127,236,101,366,428,107,210,164,109,82,125,245,213,272,122
sample_3163,129,239,113,370,428,104,215,164,100,78,125,233,205,264,124
sample_3164,121,233,105,372,424,107,210,172,106,86,125,236,213,268,124
sample_3165,123,236,105,372,424,101,210,172,106,82,125,239,213,268,122
sample_3166,127,242,105,364,426,107,210,164,106,82,129,239,205,272,122
sample_3167,127,239,113,372,426,104,215,172,103,80,125,239,209,261,124
sample_3168,125,236,113,372,424,101,215,168,106,78,125,242,205,261,124
sample_3169,125,236,109,372,426,104,215,168,103,78,123,239,205,261,124
sample_3170,129,245,101,364,426,101,210,172,109,82,127,242,209,270,122
sample_3171,127,239,109,372,424,107,215,159,109,86,123,236,209,270,124
sample_3172,119,233,105,372,424,107,210,172,97,86,125,233,213,270,124
sample_3173,127,233,105,364,428,110,210,164,109,82,129,245,213,272,122
sample_3174,127,236,105,372,424,104,210,164,109,84,123,242,209,268,124
sample_3175,125,239,105,370,422,104,210,172,97,82,123,239,205,261,124
sample_3176,129,239,109,372,426,104,215,168,97,80,127,242,213,262,124
sample_3177,125,242,105,372,426,104,215,168,97,80,129,239,213,262,124
sample_3178,123,236,101,372,422,101,210,172,100,86,127,239,209,268,124
sample_3179,125,239,105,368,428,101,210,159,109,80,127,245,209,262,122
sample_3180,121,239,109,372,424,107,210,172,112,86,121,239,209,268,124
sample_3181,125,245,101,364,428,98,210,164,112,82,127,245,213,272,122
sample_3182,119,239,109,372,424,104,210,172,112,86,123,236,213,270,122
sample_3183,121,242,105,372,424,107,210,172,109,80,123,239,209,268,124
sample_3184,119,239,113,372,424,104,210,164,106,80,123,236,209,268,124
sample_3185,121,239,105,372,422,104,210,168,106,82,127,239,209,264,124
sample_3186,127,239,109,370,428,104,215,159,100,80,125,239,209,261,124
sample_3187,127,242,105,370,428,104,210,164,112,82,125,242,213,262,122
sample_3188,121,233,109,361,422,110,210,172,97,84,121,245,201,270,124
sample_3189,129,239,105,362,428,98,215,164,109,82,125,245,213,272,124
sample_3190,127,233,105,364,428,110,215,164,109,82,129,245,213,262,122
sample_3191,125,239,105,372,422,101,215,164,106,82,129,239,205,264,124
sample_3192,127,236,113,372,426,101,215,159,106,78,125,236,213,261,124
sample_3193,119,239,113,368,424,110,215,164,106,86,121,239,209,268,124
sample_3194,119,239,105,372,422,110,210,168,106,86,125,236,209,268,124
sample_3195,119,233,113,372,422,104,210,172,112,80,121,233,209,268,124
sample_3196,127,245,105,364,428,104,210,164,106,82,125,233,213,272,122
sample_3197,119,233,105,361,422,110,210,176,97,84,119,245,205,272,124
sample_3198,125,239,105,372,422,101,215,172,106,78,129,239,213,264,124
sample_3199,129,239,105,370,426,101,215,159,106,82,127,239,209,261,124
sample_3200,127,233,101,368,424,98,210,159,112,86,123,242,209,270,124
sample_3201,119,233,109,372,424,104,215,172,106,86,121,236,209,270,124
sample_3202,121,239,105,372,422,104,210,164,106,80,127,239,209,264,124
sample_3203,129,239,109,372,426,104,215,168,97,82,125,239,213,261,124
sample_3204,121,239,105,370,426,104,210,164,100,78,127,239,209,262,122
sample_3205,129,239,105,372,428,104,215,164,100,78,123,239,205,261,124
sample_3206,119,233,105,361,422,110,210,176,97,84,119,245,205,270,124
sample_3207,125,245,101,364,428,104,210,172,109,82,129,245,213,262,122
sample_3208,125,242,101,364,428,107,210,164,109,82,127,236,213,268,124
sample_3209,129,245,101,368,428,98,215,168,109,82,125,239,213,268,122
sample_3210,127,236,109,366,428,104,210,164,106,82,129,245,213,272,122
sample_3211,129,239,101,372,424,104,210,164,106,82,127,233,209,262,122
sample_3212,127,236,101,366,426,98,210,172,112,82,125,239,209,264,122
sample_3213,119,242,113,372,424,107,215,164,109,86,123,239,213,266,124
sample_3214,125,239,101,364,428,104,210,164,97,82,127,245,209,272,122
sample_3215,127,239,105,362,426,98,210,164,109,82,127,242,213,272,124
sample_3216,129,245,101,372,428,104,210,164,109,82,127,242,213,270,124
sample_3217,121,239,109,372,424,107,210,172,106,84,125,236,213,268,124
