Id,LotFrontage,LotArea,BldgType,OverallQual,OverallCond,FullBath,HalfBath,TotRmsAbvGrd,YearBuilt,TotalBsmtSF,BedroomAbvGr,Heating,CentralAir,GrLivArea,PoolArea,YrSold,SalePrice
7757,50,7446,1Fam,8,5,2,0,4,2001,1200,3,GasA,Y,1096,0,2007,159029.389507254
7758,,14191,1Fam,7,5,1,0,11,2005,1253,2,GasA,Y,1509,0,2010,194332.556493594
7759,,14963,1Fam,6,5,2,1,6,1972,858,1,GasA,Y,864,0,2007,154162.258052033
7760,60,15426,1Fam,5,5,1,0,9,1958,864,3,GasA,Y,1118,0,2007,91500.3996738662
7761,60,13500,1Fam,5,7,2,0,7,1959,1845,3,GasA,Y,3222,0,2007,228376.218977777
7762,,11250,1Fam,7,5,1,0,5,1995,859,3,GasA,Y,1378,0,2007,196647.048420726
7763,70,70761,1Fam,5,5,2,0,7,2004,804,2,GasA,Y,2094,0,2010,238465.757895415
7764,,9525,1Fam,7,5,1,0,6,2000,1151,3,GasA,Y,964,0,2008,141863.631430146
7765,41,8755,Duplex,6,5,1,0,10,1964,920,3,GasA,Y,1217,0,2006,152552.828203838
7766,60,3500,1Fam,7,6,1,1,5,1923,848,3,GasA,Y,1235,0,2007,132510.080185188
7767,50,8767,1Fam,5,5,2,1,5,1960,649,3,GasA,Y,780,0,2006,121142.306972903
7768,80,9675,1Fam,6,5,2,0,6,2006,547,3,GasA,Y,1111,0,2008,162929.82926353
7769,79,15750,Twnhs,4,6,3,1,8,1927,1440,3,GasA,Y,904,0,2008,172774.166754208
7770,55,7844,1Fam,6,5,1,1,7,1996,761,3,GasA,Y,1660,0,2009,177259.37493215
7771,70,7990,1Fam,4,7,2,0,5,1973,1248,2,GasA,Y,1126,0,2010,142231.385009917
7772,88,4403,1Fam,5,7,2,0,6,1976,1237,2,GasA,Y,1578,0,2007,153818.402024121
7773,80,8405,1Fam,7,7,2,0,9,2002,1268,3,GasA,Y,2614,0,2009,266754.24250428
7774,70,9000,1Fam,8,5,1,1,10,1961,1127,2,GasA,Y,1365,0,2006,221442.114947196
7775,85,11600,1Fam,5,6,1,1,6,1992,855,3,GasW,Y,2945,0,2006,205057.735458668
7776,52,4224,1Fam,8,5,2,1,8,1965,672,3,GasA,Y,747,0,2006,159126.260278768
7777,75,9906,1Fam,5,4,2,0,12,1958,844,3,GasA,Y,789,0,2007,116830.169714832
7778,90,12435,1Fam,5,3,2,1,6,1997,920,3,GasA,Y,1566,0,2006,165076.084700274
7779,24,7252,1Fam,5,6,2,1,8,2006,848,3,GasA,Y,2161,0,2010,226113.519112127
7780,65,13704,1Fam,5,6,2,0,5,1970,1293,3,GasA,Y,2324,0,2009,185703.860562737
7781,36,9600,1Fam,10,6,2,1,7,2003,0,4,GasA,Y,1982,0,2007,261483.547919161
7782,,5820,Duplex,8,5,2,0,6,1985,924,2,GasA,Y,1920,0,2008,194429.488548004
7783,76,8248,Duplex,7,5,2,0,6,2002,1484,2,GasA,Y,1661,0,2008,186052.517500152
7784,50,8100,1Fam,7,5,2,0,10,1921,1845,3,GasA,N,1113,0,2007,160534.727063989
7785,77,9150,1Fam,10,5,2,0,8,1978,907,2,GasA,Y,1766,0,2010,262766.058400005
7786,35,4456,1Fam,4,5,2,0,5,1953,1288,4,GasA,Y,1734,0,2008,113363.128158419
7787,41,5500,1Fam,7,5,1,0,9,1978,1242,2,GasA,Y,1092,0,2008,127878.17027805
7788,50,2280,1Fam,9,5,2,0,7,1946,1560,3,GasA,Y,2002,0,2007,308839.980596917
7789,55,7244,Twnhs,8,5,1,1,6,1978,1518,3,GasA,Y,1894,0,2007,195196.614691031
7790,50,11616,1Fam,8,5,2,0,6,2008,1064,3,GasA,Y,2287,0,2008,263567.597070301
7791,58,8012,1Fam,6,6,2,0,9,2007,1482,3,GasA,Y,1284,0,2009,242864.158098943
7792,60,10011,1Fam,7,5,2,0,8,1998,1461,3,GasA,Y,1218,0,2008,221494.771529218
7793,100,13568,1Fam,6,5,2,1,4,2003,756,2,GasA,Y,2062,0,2007,223021.631320521
7794,78,2308,1Fam,7,7,2,1,6,1976,1572,3,GasA,Y,1962,0,2007,244781.557455506
7795,32,45600,1Fam,4,5,2,0,6,1920,847,2,GasA,Y,1192,0,2007,129109.645424186
7796,60,10150,1Fam,7,6,2,1,7,2005,1051,2,GasA,Y,904,0,2006,198228.239841159
7797,65,4224,1Fam,6,5,2,1,6,1928,2077,3,GasA,Y,1344,0,2007,164621.057318532
7798,30,10300,1Fam,6,5,2,1,8,2006,910,3,GasA,N,900,0,2006,135895.733269458
7799,43,11428,1Fam,5,5,1,0,6,1958,689,3,GasA,Y,1328,0,2010,93124.3023502289
7800,65,9056,1Fam,7,7,1,0,6,1977,1976,3,GasA,Y,1400,0,2007,210211.791960038
7801,84,20896,TwnhsE,7,6,2,1,8,1922,884,2,GasA,Y,1855,0,2006,214883.26615247
7802,21,12011,TwnhsE,5,7,1,0,6,1963,1673,2,GasA,Y,1734,0,2010,214082.714665184
7803,64,9382,1Fam,6,6,2,0,6,1965,1484,3,GasA,Y,1358,0,2007,154894.036039144
7804,106,13869,2fmCon,7,8,2,0,5,1966,660,2,GasA,Y,1766,0,2007,181952.169963338
7805,,2522,1Fam,5,6,1,0,8,1962,1410,3,GasA,Y,2019,0,2008,164843.382959232
7806,95,7200,1Fam,5,5,2,1,7,1948,1684,2,GasA,Y,848,0,2007,160907.872377715
7807,60,8760,Duplex,8,6,1,0,7,1959,1394,2,GasA,Y,3228,0,2009,315597.789726891
7808,60,6000,1Fam,8,5,2,0,6,1941,1234,3,GasA,Y,894,0,2009,166880.019050891
7809,43,9375,1Fam,4,5,2,0,8,1998,1040,1,GasA,Y,988,0,2009,111505.788257343
7810,100,5687,1Fam,6,6,2,0,4,1990,0,3,GasA,Y,1086,0,2009,117241.537294119
7811,,10800,1Fam,7,6,2,0,5,2003,1522,3,GasA,Y,1616,0,2009,245882.775525603
7812,90,25095,1Fam,5,5,2,0,3,1998,720,3,GasA,Y,1144,0,2006,143545.858568682
7813,63,7590,TwnhsE,5,7,2,0,8,2006,1127,3,GasA,Y,1829,0,2008,204856.097645375
7814,37,10335,1Fam,5,5,1,0,5,1958,907,3,GasA,Y,2274,0,2007,108498.971806586
7815,122,1596,1Fam,5,5,2,0,5,1964,1698,4,GasA,N,1456,0,2008,141171.120534071
7816,90,1869,TwnhsE,5,5,1,0,7,1983,725,3,GasA,Y,987,0,2007,102702.545360859
7817,75,8450,TwnhsE,4,5,2,0,4,1994,1050,4,GasA,Y,1473,0,2006,122477.192126718
7818,50,13500,1Fam,5,6,1,0,5,1960,864,3,GasA,Y,1529,0,2007,153815.343366254
7819,65,6402,1Fam,6,5,2,0,5,1994,1845,3,GasA,Y,1229,0,2007,221338.488262942
7820,,2522,1Fam,6,7,2,0,6,1924,840,2,GasA,Y,1381,0,2009,71761.6423219447
7821,80,8400,TwnhsE,2,7,2,1,10,1952,1008,4,GasA,Y,1304,0,2006,134282.950543119
7822,60,2280,1Fam,7,5,2,0,6,1959,1588,2,GasA,Y,1647,0,2007,195457.752477075
7823,75,9600,1Fam,5,5,2,0,5,1949,520,4,GasA,Y,1181,0,2007,106044.163075085
7824,88,11888,1Fam,6,7,1,0,8,2009,1682,1,GasA,Y,1200,0,2009,208998.167648862
7825,,16466,1Fam,5,7,1,0,7,2006,1560,4,GasA,Y,1656,0,2009,194070.005077015
7826,,6820,1Fam,7,8,1,1,6,1996,1842,3,Grav,Y,2822,0,2009,255070.331274098
7827,73,12274,1Fam,8,6,2,0,7,2002,972,3,GasA,Y,1362,0,2008,207048.787705497
7828,51,11249,1Fam,8,5,1,0,6,1974,880,2,GasA,Y,520,0,2008,174103.54360787
7829,24,7599,TwnhsE,7,4,2,1,6,1976,0,3,GasA,Y,1574,0,2008,116352.43152459
7830,86,12342,1Fam,4,6,1,1,4,1994,955,2,GasA,Y,2243,0,2008,176409.696756785
7831,96,8400,TwnhsE,8,7,2,1,6,1967,1063,2,GasA,Y,2030,0,2009,246996.637406667
7832,,6120,Twnhs,9,5,1,1,9,1998,617,1,GasA,Y,1593,0,2008,239929.069058557
7833,75,6762,1Fam,9,5,2,0,6,1967,660,2,GasA,Y,1717,0,2007,205087.230214136
7834,83,9020,1Fam,7,8,1,1,8,1998,806,3,GasA,Y,861,0,2010,162036.676033047
7835,,10463,1Fam,6,5,1,0,7,2007,964,3,GasA,Y,1812,0,2008,210410.246369274
7836,84,9600,1Fam,8,5,2,0,9,1976,896,3,GasA,Y,1337,0,2010,192267.3964564
7837,128,14331,1Fam,5,5,2,0,5,2007,1001,2,GasA,Y,1886,0,2008,222374.191545346
7838,36,12205,1Fam,6,5,2,0,6,1931,780,4,GasA,Y,894,0,2007,83898.3636648461
7839,78,6780,1Fam,5,5,2,0,6,1972,1034,1,GasA,Y,869,0,2007,122387.90771673
7840,72,9060,TwnhsE,7,5,2,0,8,1976,0,3,GasA,Y,1993,0,2006,201281.4242577
7841,69,6780,1Fam,5,5,2,0,7,1920,1650,3,GasA,Y,864,0,2006,132553.978222816
7842,60,10208,1Fam,5,5,1,0,7,2004,864,3,GasA,Y,1383,0,2007,146501.739816552
7843,,5586,1Fam,5,5,3,1,6,1999,723,2,GasA,Y,1949,0,2008,168129.337787118
7844,122,10420,1Fam,6,7,2,1,6,1984,660,3,GasA,Y,767,0,2009,149524.950350705
7845,72,9187,1Fam,6,5,2,0,7,1880,1436,3,GasA,Y,2138,0,2009,168174.006127491
7846,50,9200,1Fam,7,4,1,0,8,1966,735,3,GasA,Y,1728,0,2006,169189.071014212
7847,65,12205,TwnhsE,5,5,1,0,8,1974,713,4,GasA,Y,2624,0,2007,127691.383000362
7848,85,11394,Twnhs,5,5,2,2,6,1967,1288,4,GasA,Y,1689,0,2008,155651.40767603
7849,60,12456,1Fam,5,5,1,0,7,2007,1234,3,GasA,Y,2030,0,2006,228467.871047904
7850,80,215245,1Fam,8,5,1,0,8,1953,728,3,GasA,Y,1604,0,2009,218425.29928788
7851,60,4224,1Fam,5,5,1,0,8,1950,858,2,GasA,Y,1216,0,2006,108945.72615116
7852,50,25419,TwnhsE,6,5,1,0,5,2006,3206,3,GasA,Y,2028,0,2008,212048.69907515
7853,51,9672,1Fam,7,5,2,0,5,1959,806,3,GasA,Y,2153,0,2009,203993.699631952
7854,120,8450,1Fam,5,5,1,2,4,2006,440,3,GasA,Y,1178,0,2010,140153.158037007
7855,82,7861,1Fam,7,5,2,0,6,1995,1029,3,GasA,Y,1656,0,2008,209572.22790373
7856,105,7596,1Fam,5,7,1,1,6,1953,1084,3,GasA,Y,1176,0,2009,131421.66623264
7857,70,8000,1Fam,5,3,2,0,10,2007,672,3,GasA,Y,1718,0,2006,173402.445205997
7858,69,14145,1Fam,10,5,1,1,5,1900,1092,4,GasA,N,2080,0,2008,300573.938301446
7859,105,9297,1Fam,7,5,1,0,7,2007,1092,2,GasA,Y,902,0,2009,175097.017552416
7860,,9000,1Fam,7,5,1,0,5,1977,1008,3,GasW,Y,1344,0,2010,171070.774224261
7861,,22950,1Fam,7,7,2,0,8,2003,1121,3,GasA,Y,1940,0,2007,269271.039067601
7862,75,10530,1Fam,5,5,1,1,5,2007,1541,2,GasA,Y,825,0,2009,140428.196786116
7863,21,8068,1Fam,6,4,1,0,8,1982,793,2,GasA,Y,1072,0,2006,127518.49881429
7864,60,12150,1Fam,7,5,2,0,4,1995,1610,3,GasA,Y,1336,0,2007,171162.448904932
7865,,11924,1Fam,7,4,1,0,4,1926,1156,2,GasA,Y,1960,0,2007,192749.434765439
7866,98,17104,1Fam,5,7,2,0,10,2001,1869,3,GasA,Y,1886,0,2008,200112.489446279
7867,82,9250,1Fam,5,5,2,1,10,2009,811,4,GasW,Y,1535,0,2009,145201.76301198
7868,70,9000,TwnhsE,5,6,2,0,11,1999,1237,3,GasA,Y,1218,0,2009,177549.16043748
7869,48,13695,1Fam,6,5,1,1,5,1915,1127,6,GasA,Y,894,0,2010,98969.7426889463
7870,57,9600,1Fam,8,4,2,0,7,2003,872,3,GasA,Y,1002,0,2006,193787.720582945
7871,,11645,1Fam,7,5,2,0,6,1968,728,2,GasA,Y,1360,0,2008,159792.089129391
7872,65,13518,1Fam,8,5,2,0,5,1998,1573,3,GasA,Y,1818,0,2010,298748.706023088
7873,101,12552,1Fam,6,5,2,0,4,1996,1095,2,GasA,Y,1228,0,2007,212614.084525634
7874,52,7795,1Fam,5,5,1,1,5,1994,1067,3,GasA,Y,1262,0,2010,111189.684227348
7875,80,14200,1Fam,6,5,2,0,5,2005,1144,3,GasA,Y,2473,0,2010,234995.2795673
7876,51,10880,Duplex,9,5,2,0,7,2004,1057,4,GasA,Y,2398,0,2009,278920.650078166
7877,,3182,1Fam,4,7,2,0,6,1962,756,3,GasA,Y,1541,0,2008,140365.26057627
7878,55,8405,1Fam,4,7,2,1,6,2005,1062,3,GasA,Y,1679,0,2009,179795.229899531
7879,60,7128,1Fam,8,3,2,1,5,2006,1157,3,GasA,Y,1067,0,2010,197557.57968002
7880,80,11143,1Fam,6,5,1,0,8,1992,1143,3,GasA,Y,1344,0,2010,189914.886037349
7881,48,9187,1Fam,8,7,2,0,8,2003,1057,3,GasA,Y,1422,0,2006,223132.437121458
7882,,10240,1Fam,7,5,1,0,6,1914,1616,5,GasA,Y,1960,0,2007,208488.623445312
7883,69,7032,1Fam,8,7,2,0,6,1959,1440,6,GasA,Y,1577,0,2007,223479.044128909
7884,94,22420,2fmCon,5,5,1,0,7,1928,1566,3,GasA,Y,1647,0,2006,150840.460397378
7885,34,13837,1Fam,5,7,1,0,5,1959,1050,2,GasA,Y,1393,0,2008,145184.639094365
7886,24,9554,1Fam,3,5,1,0,8,2009,970,5,GasA,Y,864,0,2008,128280.900468508
7887,24,7200,1Fam,6,8,2,0,7,2004,1109,3,GasA,Y,2223,0,2008,175577.873162293
7888,74,7930,1Fam,6,5,2,1,6,2006,993,2,GasA,Y,1159,0,2007,156519.304145525
7889,,9920,1Fam,6,5,2,0,9,1971,1419,3,GasA,Y,1717,0,2006,185838.046533231
7890,83,4043,1Fam,4,6,2,1,10,1956,1104,2,GasA,Y,1768,0,2009,149528.44682628
7891,60,17104,1Fam,6,5,2,0,7,1929,1273,2,GasA,N,1626,0,2009,126246.6947121
7892,60,13704,1Fam,8,5,1,1,7,1958,968,3,GasA,Y,1110,0,2007,191169.00295164
7893,105,9950,1Fam,5,6,2,0,7,2006,945,2,GasA,Y,1600,0,2007,153220.733889204
7894,100,6000,1Fam,6,7,2,0,8,1990,828,3,GasA,Y,2020,0,2006,199783.359704206
7895,50,9855,1Fam,4,5,2,0,5,1972,968,2,GasA,Y,1393,0,2009,124714.842473415
7896,70,1890,1Fam,6,7,1,1,7,1999,901,3,GasA,Y,1505,0,2008,155474.807222909
7897,,3500,1Fam,8,5,2,0,8,2003,1304,4,GasA,Y,1560,0,2010,234811.642528834
7898,60,8960,1Fam,7,5,1,0,6,2007,756,2,GasA,Y,1560,0,2009,184926.203860755
7899,80,13650,2fmCon,6,8,1,0,5,2002,0,3,GasA,Y,1894,0,2007,182989.762634559
7900,50,5389,1Fam,10,6,2,0,7,1997,1670,4,GasA,Y,1040,0,2009,290206.934927696
7901,72,4280,1Fam,5,5,2,0,10,2002,912,2,GasA,Y,1155,0,2007,148824.53464185
7902,80,11600,Duplex,7,8,1,0,10,1924,960,3,GasA,N,1320,0,2009,176509.859955003
7903,,10382,1Fam,7,5,2,1,6,1996,1573,2,GasA,Y,1505,0,2010,224527.753530505
7904,94,9000,1Fam,6,5,2,0,6,1984,2046,2,GasA,Y,2374,0,2009,174239.032199979
7905,52,7259,1Fam,4,2,2,2,5,1996,1120,2,GasA,N,894,0,2006,111989.119806043
7906,80,4590,1Fam,5,4,2,0,8,1958,1116,2,GasA,Y,520,0,2006,91641.5274305535
7907,75,1890,1Fam,7,5,2,0,6,1931,1208,3,GasA,Y,882,0,2009,151776.42718488
7908,80,4750,1Fam,7,7,1,1,6,1922,483,3,GasA,Y,1752,0,2006,172693.628313818
7909,98,14200,1Fam,5,6,2,1,8,2003,649,3,GasA,Y,2358,0,2009,180354.696560637
7910,80,8400,1Fam,7,8,2,0,6,1954,1004,3,GasA,Y,1768,0,2007,186839.14084118
7911,,9600,Duplex,6,6,1,1,8,2007,649,3,GasA,Y,1656,0,2009,180076.284459901
7912,,10832,1Fam,7,5,1,0,7,1967,742,3,GasA,Y,630,0,2008,127507.402534472
7913,65,10382,1Fam,3,5,1,0,10,1959,1845,2,GasA,Y,1069,0,2010,113637.57648001
7914,59,9938,1Fam,5,5,1,1,7,2007,738,3,GasA,Y,1069,0,2007,147454.4019553
7915,75,9965,1Fam,7,4,1,0,5,1923,907,3,GasA,Y,987,0,2010,143210.684373908
7916,70,8400,1Fam,7,5,1,1,5,1976,1602,2,GasA,Y,1852,0,2006,213181.593195992
7917,55,50271,2fmCon,6,6,1,0,5,2003,2392,4,GasA,Y,936,0,2010,206325.706740182
7918,,18450,1Fam,6,5,1,1,5,1940,2006,5,GasA,Y,1559,0,2007,147473.312359136
7919,60,14175,1Fam,7,5,1,0,9,1921,1113,4,GasA,Y,1487,0,2007,191897.739310181
7920,,12416,1Fam,6,5,2,1,6,1948,1057,3,GasA,Y,1118,0,2009,112108.367247744
7921,64,11500,1Fam,7,5,1,1,6,2006,1200,1,GasA,Y,1125,0,2010,185069.680539995
7922,,6979,1Fam,8,7,2,0,8,1975,836,1,GasA,Y,2945,0,2010,257218.593261157
7923,60,13350,1Fam,10,5,1,0,6,2005,702,2,GasA,Y,1796,0,2010,224133.63945143
7924,48,7420,1Fam,7,4,1,0,5,1940,1175,3,GasA,Y,2398,0,2009,213632.202098209
7925,50,17423,1Fam,5,5,2,1,5,2006,1128,3,GasA,Y,1456,0,2007,163220.244120534
7926,50,8530,1Fam,6,7,2,0,6,1976,1040,3,GasA,Y,1096,0,2007,130914.6310189
7927,72,13907,1Fam,5,7,1,1,4,2007,1234,3,GasA,Y,1539,0,2009,212839.543899931
7928,60,10320,1Fam,5,5,2,0,6,2001,1408,4,GasA,Y,990,0,2010,166500.298449627
7929,,14450,1Fam,6,5,1,1,7,2005,1107,3,GasA,Y,1646,0,2006,156779.805666093
7930,,14559,TwnhsE,6,6,1,0,5,2000,2330,3,GasA,N,1709,0,2007,252765.894956391
7931,,11443,1Fam,6,5,1,0,6,2008,1040,3,GasA,Y,1425,0,2009,183210.905697268
7932,,17120,1Fam,6,4,1,1,6,2007,1128,3,GasA,Y,848,0,2006,103725.747651874
7933,66,6060,1Fam,7,5,1,0,6,1969,894,3,GasA,Y,1367,0,2007,129413.75790473
7934,62,11694,1Fam,7,5,2,0,6,1978,1058,2,GasA,Y,2031,0,2006,177291.550040353
7935,60,10320,1Fam,6,5,2,1,6,1958,1063,2,GasA,Y,1430,0,2009,158083.405701964
7936,60,5784,1Fam,6,5,2,0,5,2004,715,3,GasA,Y,1308,0,2010,166924.651868937
7937,70,11316,1Fam,5,6,1,0,5,2001,892,4,GasA,Y,3222,0,2006,243881.420840647
7938,34,7200,1Fam,6,5,1,0,6,2005,1084,3,GasA,Y,1960,0,2008,150504.397743915
7939,65,8199,1Fam,7,6,0,1,10,1993,588,2,GasA,Y,1924,0,2006,211392.315124365
7940,60,8963,1Fam,7,5,1,0,5,1963,965,3,GasA,Y,616,0,2009,109519.85731305
7941,68,3196,1Fam,7,5,2,0,7,1988,1602,3,GasA,Y,1600,0,2007,215469.35349295
7942,75,11553,1Fam,6,5,2,0,5,1970,264,3,GasA,Y,1212,0,2007,111110.673146053
7943,51,25000,1Fam,7,5,2,1,7,1986,967,3,GasA,Y,864,0,2007,163074.12801438
7944,82,9248,Twnhs,6,7,1,0,7,1983,938,3,GasA,Y,1296,0,2009,116627.756475837
7945,87,7200,1Fam,6,5,2,0,8,1951,1684,3,GasA,Y,1481,0,2010,141295.214385574
7946,50,25286,1Fam,5,7,1,0,7,1910,996,3,GasA,Y,1774,0,2008,135469.054225582
7947,36,8536,1Fam,7,5,1,0,7,1967,1698,2,GasA,Y,1381,0,2007,199093.076265111
7948,47,13837,1Fam,5,7,1,0,7,1979,1013,3,GasA,Y,1358,0,2007,159301.150216975
7949,66,10011,1Fam,6,8,1,0,5,2003,1086,2,GasA,Y,2353,0,2008,220106.023316144
7950,50,9588,1Fam,5,5,2,1,4,1949,1686,3,GasA,Y,1575,0,2006,156353.294487279
7951,24,9819,1Fam,5,6,3,1,6,1915,846,2,GasA,N,825,0,2008,108654.445807171
7952,35,9571,1Fam,4,5,1,1,6,1954,1379,3,GasA,Y,3222,0,2008,187382.194199086
7953,91,16259,1Fam,7,6,1,0,6,2007,1008,4,GasA,Y,1344,0,2008,150198.97675613
7954,,21535,1Fam,5,5,1,0,7,1994,845,3,GasA,Y,1620,0,2006,132788.539789013
7955,70,12640,1Fam,7,7,1,0,6,1976,961,3,GasA,Y,1253,0,2008,169577.444106629
7956,60,11600,1Fam,8,5,2,0,5,2004,796,3,GasA,Y,869,0,2007,147670.171131329
7957,53,2268,1Fam,5,5,1,0,8,1995,616,2,GasA,Y,1150,0,2009,152424.73021022
7958,90,4590,1Fam,6,6,1,0,8,1935,1242,2,GasA,Y,1004,0,2007,72962.4943949547
7959,110,6240,1Fam,6,6,2,0,7,1961,600,3,GasA,Y,2132,0,2007,121437.623492611
7960,80,9000,1Fam,4,5,1,1,7,1992,741,2,GasA,Y,1616,0,2007,175804.654011481
7961,92,45600,1Fam,8,6,1,0,6,1988,2046,3,GasA,Y,1291,0,2006,287328.272706006
7962,55,11198,1Fam,8,5,2,0,5,2005,1240,3,GasA,Y,882,0,2007,181490.435981433
7963,60,11404,TwnhsE,8,2,1,1,5,1965,1408,2,GasA,Y,1306,0,2007,186814.704942782
7964,57,7000,1Fam,8,6,2,1,5,2006,847,3,GasA,Y,1250,0,2008,222779.910641596
7965,71,3196,1Fam,8,5,2,0,7,1968,728,1,GasA,Y,2291,0,2010,244412.178941974
7966,79,9017,1Fam,3,7,2,0,10,1971,528,3,GasA,Y,1062,0,2008,107554.913545666
7967,99,9337,1Fam,8,5,2,0,7,1993,740,4,GasA,Y,990,0,2009,189005.320577134
7968,78,14850,1Fam,5,5,1,0,4,2008,1584,4,GasA,Y,1316,0,2006,184136.948862243
7969,75,9967,1Fam,5,5,1,1,6,2000,1554,2,GasW,Y,1839,0,2010,224494.216863744
7970,60,7226,Duplex,5,4,2,0,6,1949,612,4,GasA,Y,1428,0,2006,144733.098043644
7971,94,10142,Twnhs,8,5,1,1,5,2004,728,3,GasA,Y,1668,0,2007,190017.623891829
7972,44,11340,1Fam,5,6,2,1,7,1980,847,3,GasA,Y,1391,0,2007,149181.398002029
7973,80,3378,1Fam,7,5,1,0,6,1920,1228,3,GasA,Y,1664,0,2009,154016.045504685
7974,70,9250,1Fam,7,9,1,1,6,1977,1277,2,GasA,Y,1563,0,2009,201155.37479119
7975,60,9550,1Fam,5,5,2,0,6,1999,1040,4,GasA,Y,1479,0,2007,194923.106299957
7976,,26178,Duplex,5,6,2,0,4,1983,794,1,GasA,Y,845,0,2010,129289.842116748
7977,60,7200,1Fam,5,6,1,1,5,1974,1462,2,GasA,Y,1200,0,2009,155000.755943341
7978,57,6000,1Fam,7,5,2,0,9,1946,1362,3,GasA,N,1136,0,2007,165441.550888833
7979,43,7630,TwnhsE,7,6,2,0,7,2005,928,2,GasA,Y,1040,0,2007,159183.963618301
7980,60,11249,1Fam,7,5,2,0,6,1970,848,3,GasA,Y,2057,0,2009,203400.160506183
7981,60,11316,2fmCon,10,5,2,0,6,1976,525,3,GasA,Y,1487,0,2007,185746.390323272
7982,68,4388,1Fam,9,5,2,0,6,1976,864,3,GasA,Y,1167,0,2010,209028.15456959
7983,70,8450,1Fam,7,7,1,1,4,1999,1559,3,GasA,Y,2668,0,2006,293674.902310539
7984,79,11075,1Fam,6,8,2,1,7,1949,796,4,GasA,Y,788,0,2009,141459.190262963
7985,64,10594,1Fam,9,4,1,1,5,1960,1145,3,GasA,Y,1112,0,2007,209733.805000785
7986,,12342,1Fam,9,5,2,0,6,1926,1614,3,GasA,Y,936,0,2007,183974.886710842
7987,,9675,Twnhs,7,7,1,0,7,1945,672,2,GasA,Y,1539,0,2008,208232.889379921
7988,61,6120,1Fam,6,5,1,0,4,1972,1304,3,GasA,N,882,0,2009,140362.232230316
7989,59,25095,1Fam,5,8,1,0,6,2002,0,4,GasA,Y,1786,0,2009,160190.313751315
7990,,10400,1Fam,5,5,2,1,6,1970,600,3,GasA,Y,1716,0,2009,137649.615002143
7991,,4456,1Fam,8,5,2,1,7,2005,3138,8,GasA,Y,2466,0,2006,292285.482229347
7992,,14115,TwnhsE,4,5,3,0,6,1993,1138,2,GasA,Y,912,0,2008,160408.562132235
7993,60,11923,1Fam,7,7,2,1,10,1935,1030,1,GasA,Y,1872,0,2009,205919.467771375
7994,,6120,1Fam,6,4,1,1,8,1994,1053,3,GasA,Y,1547,0,2006,154149.749616535
7995,71,12150,1Fam,7,5,2,0,6,1946,2046,4,GasA,Y,1982,0,2009,208832.875868013
7996,77,14145,1Fam,6,5,1,1,6,2006,1728,5,GasA,Y,840,0,2008,208772.49732405
7997,48,9382,1Fam,5,5,1,0,7,2004,1232,2,GasA,Y,1268,0,2008,207961.132009391
7998,50,11600,1Fam,9,7,2,0,4,1955,630,3,GasA,Y,1993,0,2009,266176.904580331
7999,75,12090,1Fam,4,6,1,0,7,1946,720,4,GasA,Y,1800,0,2008,130178.391627228
8000,21,9600,1Fam,5,5,2,1,5,1976,819,2,GasA,Y,4676,0,2010,223887.995311994
8001,86,7200,1Fam,5,5,2,1,5,2001,1160,4,GasA,Y,1414,0,2007,165626.217022651
8002,78,6120,1Fam,7,6,2,1,6,1963,440,3,GasA,Y,894,0,2006,145602.472569775
8003,,9938,1Fam,8,8,2,0,10,1926,1004,3,GasA,Y,1635,0,2006,217961.764977948
8004,,16259,2fmCon,5,5,1,1,6,1920,0,2,GasA,Y,1638,0,2006,147531.782075551
8005,76,13891,Twnhs,7,5,1,0,7,2003,673,2,GasA,Y,1228,0,2009,165068.72101419
8006,100,11070,1Fam,5,5,3,0,10,1965,858,3,GasA,Y,1682,0,2010,158826.583653355
8007,60,10382,1Fam,8,6,1,0,5,1975,864,3,GasA,Y,1294,0,2010,196214.98514134
8008,99,11952,1Fam,7,5,1,1,6,2006,440,3,GasA,Y,882,0,2006,118426.512546894
8009,64,11210,1Fam,6,6,1,0,10,2003,1158,0,GasA,Y,1136,0,2008,147413.756650691
8010,59,6930,1Fam,6,5,2,0,5,1993,1057,2,GasA,Y,1478,0,2006,143035.000744905
8011,21,18800,1Fam,5,5,2,1,7,1954,943,2,GasA,N,1008,0,2007,96816.9150646483
8012,67,10207,1Fam,7,5,2,2,5,1958,105,3,GasA,Y,1469,0,2009,125555.145037161
8013,50,9800,1Fam,6,7,2,0,7,1926,860,2,GasA,Y,1471,0,2008,155219.598696575
8014,60,7200,1Fam,4,6,2,0,6,1980,720,3,GasA,Y,1644,0,2010,141472.197055376
8015,66,9830,1Fam,7,5,1,0,5,2003,1002,3,GasA,Y,2234,0,2006,243909.346934803
8016,80,6000,1Fam,9,9,0,1,8,1940,660,3,GasW,Y,3395,0,2008,360646.801444783
8017,84,9920,1Fam,6,5,1,0,6,2004,783,4,GasA,Y,1473,0,2008,196728.212358606
8018,24,11645,1Fam,5,7,2,1,6,2001,793,3,GasA,Y,1478,0,2009,151753.649037418
8019,21,9900,Twnhs,6,5,1,0,6,1940,1144,3,GasA,Y,1440,0,2007,130874.663771776
8020,104,10480,1Fam,5,7,1,0,5,1995,980,2,GasA,Y,1140,0,2006,147425.361114202
8021,40,8450,1Fam,5,6,2,0,6,1968,1726,3,GasA,Y,987,0,2008,127109.179915926
