LotFrontage,LotArea,BldgType1Fam,BldgType2fmCon,BldgTypeDuplex,BldgTypeTwnhs,BldgTypeTwnhsE,OverallQual,OverallCond,FullBath,HalfBath,TotRmsAbvGrd,YearBuilt,TotalBsmtSF,BedroomAbvGr,HeatingGasA,HeatingGasW,HeatingGrav,HeatingWall,CentralAirN,CentralAirY,GrLivArea,PoolArea,YrSold,SalePrice
60,10159,1,0,0,0,0,4,5,1,1,7,1956,764,3,1,0,0,0,1,0,1200,0,2009,89005.9544147385
69,13891,1,0,0,0,0,7,5,2,0,6,2006,893,5,1,0,0,0,0,1,1302,0,2006,192708.509144439
43,10800,1,0,0,0,0,6,5,2,1,9,2004,951,1,1,0,0,0,0,1,1430,0,2007,175058.780858381
80,16905,1,0,0,0,0,5,5,1,0,7,2006,630,3,0,1,0,0,1,0,1767,0,2006,204294.81616402
60,10970,1,0,0,0,0,8,9,2,0,7,1980,1728,3,1,0,0,0,0,1,1328,0,2006,249368.990139344
80,7200,1,0,0,0,0,5,5,1,0,5,1977,560,4,1,0,0,0,0,1,1554,0,2009,135878.376816069
79,1920,1,0,0,0,0,10,6,2,0,9,1995,1086,3,1,0,0,0,0,1,1496,0,2008,239697.996001929
105,5600,1,0,0,0,0,6,7,2,0,10,1930,2046,1,1,0,0,0,0,1,1812,0,2009,197928.629898478
80,1890,1,0,0,0,0,6,7,2,1,6,2001,1414,3,1,0,0,0,0,1,1116,0,2007,169916.193393637
44,8160,1,0,0,0,0,8,5,2,0,4,1963,1536,3,1,0,0,0,0,1,858,0,2009,198448.025187598
101,13682,1,0,0,0,0,4,5,2,1,5,2004,689,2,1,0,0,0,0,1,1288,0,2007,130561.631998776
69.7719596646823,6402,1,0,0,0,0,6,7,2,0,8,1955,936,1,1,0,0,0,0,1,784,0,2010,123596.221714257
34,12702,1,0,0,0,0,3,5,2,0,5,1996,1848,2,1,0,0,0,0,1,864,0,2008,185863.138528859
85,7800,1,0,0,0,0,7,5,1,1,5,2006,689,4,1,0,0,0,0,1,1276,0,2007,196228.504333063
73,4500,0,0,0,1,0,10,5,2,0,9,1989,1079,3,1,0,0,0,0,1,882,0,2009,237572.221194857
86,9900,1,0,0,0,0,5,6,1,0,6,1978,1392,3,1,0,0,0,0,1,720,0,2009,142136.673241042
80,7892,0,0,0,0,1,5,6,1,1,4,1967,840,2,1,0,0,0,0,1,1720,0,2006,153841.253425022
69.7719596646823,10900,0,0,1,0,0,8,5,2,1,7,1970,1214,3,1,0,0,0,0,1,1776,0,2008,211147.433725186
110,10800,1,0,0,0,0,3,6,2,1,8,2007,1842,4,1,0,0,0,0,1,1285,0,2008,181836.69272039
55,11426,1,0,0,0,0,5,5,2,0,5,2007,1029,3,1,0,0,0,0,1,1839,0,2009,204077.804773406
100,19378,1,0,0,0,0,5,4,2,0,5,1976,1040,4,1,0,0,0,0,1,1086,0,2007,111249.233283379
57,31770,0,0,0,1,0,6,5,1,0,8,2003,1364,2,1,0,0,0,1,0,1057,0,2006,190256.043357082
82,10159,1,0,0,0,0,7,5,1,0,7,1998,547,3,1,0,0,0,1,0,2082,0,2009,201290.727959692
108,6292,1,0,0,0,0,8,5,2,1,7,1979,1311,4,1,0,0,0,0,1,1750,0,2008,229045.113317503
80,9350,1,0,0,0,0,5,5,1,0,4,2002,2217,3,1,0,0,0,0,1,912,0,2006,187518.57275886
104,7844,1,0,0,0,0,6,8,1,0,6,2006,1232,3,1,0,0,0,0,1,1588,0,2008,183427.350885924
134,5232,0,1,0,0,0,5,5,2,0,6,1918,1698,2,1,0,0,0,1,0,1895,0,2010,125436.079260206
73,7200,1,0,0,0,0,7,5,2,0,10,1976,894,3,1,0,0,0,0,1,1709,0,2009,167204.615246914
24,2592,1,0,0,0,0,7,7,1,0,5,1954,796,3,1,0,0,0,0,1,858,0,2009,120669.08208882
82,1890,0,1,0,0,0,6,5,1,1,5,1948,817,3,1,0,0,0,0,1,1539,0,2010,152129.832121684
93,10000,1,0,0,0,0,7,5,2,1,10,1936,970,3,1,0,0,0,0,1,1077,0,2007,146405.706848015
66,10237,1,0,0,0,0,8,6,2,0,7,2002,965,3,1,0,0,0,0,1,1561,0,2009,240622.23391259
24,12011,1,0,0,0,0,5,5,2,0,5,2004,1614,3,1,0,0,0,0,1,882,0,2007,159716.701798199
69.7719596646823,24090,1,0,0,0,0,7,5,2,1,5,2003,540,4,1,0,0,0,0,1,1048,0,2007,116984.339445593
70,12615,0,0,1,0,0,7,4,1,0,8,1992,793,3,1,0,0,0,0,1,1484,0,2006,197929.472485154
86,11625,1,0,0,0,0,5,5,3,0,6,2005,1121,4,1,0,0,0,0,1,1200,0,2009,195372.761218866
70,10690,1,0,0,0,0,8,8,3,1,6,1999,1268,4,1,0,0,0,0,1,1223,0,2008,248662.404321464
105,8755,1,0,0,0,0,4,5,2,1,8,1947,0,3,1,0,0,0,0,1,1047,0,2007,81669.4654468161
60,5062,1,0,0,0,0,6,4,1,1,6,1950,848,4,1,0,0,0,0,1,747,0,2008,130005.989215944
55,13125,1,0,0,0,0,8,3,1,0,6,2000,1568,3,1,0,0,0,0,1,910,0,2007,258776.943695927
50,6930,1,0,0,0,0,5,5,2,1,7,1999,951,4,1,0,0,0,0,1,2643,0,2006,143554.419139264
44,9600,1,0,0,0,0,9,7,1,0,7,2004,1164,3,1,0,0,0,0,1,1949,0,2009,303892.90227288
75,9945,1,0,0,0,0,6,5,2,0,6,1958,1792,2,1,0,0,0,0,1,1056,0,2008,146880.621906588
64,7207,1,0,0,0,0,6,7,2,0,5,1922,804,3,1,0,0,0,0,1,864,0,2010,127853.663015492
60,9135,1,0,0,0,0,5,5,2,1,8,1912,1196,3,1,0,0,0,0,1,1555,0,2006,120886.744953254
73,7207,1,0,0,0,0,5,5,1,0,8,1958,864,2,1,0,0,0,0,1,1431,0,2010,166150.228755579
71,12438,0,1,0,0,0,6,9,2,1,6,1941,1496,3,1,0,0,0,0,1,1134,0,2007,191781.786670629
24,16285,1,0,0,0,0,8,5,1,1,6,1922,483,3,1,0,0,0,0,1,1159,0,2009,174340.742888591
55,15523,1,0,0,0,0,5,5,2,0,5,2006,912,2,1,0,0,0,0,1,864,0,2008,109691.2330769
69.7719596646823,8339,1,0,0,0,0,4,6,2,0,7,1920,912,2,1,0,0,0,0,1,2654,0,2007,185646.235812653
82,9056,1,0,0,0,0,5,7,1,1,5,1980,806,3,1,0,0,0,1,0,1541,0,2008,138459.400457121
69.7719596646823,10667,1,0,0,0,0,6,5,2,0,7,1959,884,5,1,0,0,0,0,1,1367,0,2010,143699.68923839
60,9600,1,0,0,0,0,6,5,2,0,4,1968,1272,2,1,0,0,0,0,1,4316,0,2008,259266.041449156
36,8777,0,0,0,0,1,6,5,1,0,4,1972,1226,3,1,0,0,0,0,1,1306,0,2006,156277.510920022
72,8791,1,0,0,0,0,8,5,1,1,5,2006,967,3,1,0,0,0,0,1,980,0,2009,149901.429812377
69.7719596646823,14215,0,0,0,0,1,6,7,2,0,7,1953,975,3,1,0,0,0,0,1,1062,0,2006,146466.045075382
60,5720,1,0,0,0,0,5,4,1,1,9,1976,910,4,1,0,0,0,0,1,2198,0,2008,143694.995031429
80,5000,1,0,0,0,0,5,5,1,1,7,1975,864,3,1,0,0,0,0,1,1097,0,2007,112293.300129472
50,8450,1,0,0,0,0,7,8,2,0,4,1990,1097,3,1,0,0,0,0,1,1148,0,2010,177409.06634241
80,14215,0,0,0,0,1,5,5,1,1,5,1958,1175,3,1,0,0,0,0,1,1511,0,2009,157282.900143806
78,12677,1,0,0,0,0,8,5,2,1,7,1967,894,5,1,0,0,0,0,1,1437,0,2006,213883.698628678
62,10690,1,0,0,0,0,5,5,1,0,8,1970,855,2,1,0,0,0,0,1,2728,0,2008,170381.96866359
69.7719596646823,7795,1,0,0,0,0,7,5,2,0,6,1980,864,3,1,0,0,0,0,1,914,0,2007,157280.919935998
69.7719596646823,11475,1,0,0,0,0,6,5,2,1,7,1923,649,2,1,0,0,0,1,0,1588,0,2007,129605.346425068
51,13907,1,0,0,0,0,6,4,2,0,4,2005,1145,2,1,0,0,0,0,1,2596,0,2009,209741.963750085
55,9550,1,0,0,0,0,5,5,2,1,7,1920,808,2,1,0,0,0,0,1,1198,0,2009,126144.05771018
80,8816,1,0,0,0,0,8,6,1,0,7,2006,1311,4,1,0,0,0,0,1,1750,0,2009,234188.152367699
84,12137,1,0,0,0,0,7,5,2,0,6,1972,1742,3,1,0,0,0,0,1,1092,0,2006,197409.448644506
85,5820,1,0,0,0,0,5,7,2,0,6,2006,864,3,1,0,0,0,0,1,1316,0,2006,176559.258835979
52,8925,1,0,0,0,0,5,5,1,0,7,2003,1277,4,1,0,0,0,0,1,904,0,2009,158620.320841703
65,12011,1,0,0,0,0,5,5,3,1,7,1961,1394,3,1,0,0,0,0,1,1040,0,2007,133590.980677677
69.7719596646823,11228,1,0,0,0,0,7,5,3,1,6,1987,916,2,1,0,0,0,0,1,1052,0,2009,156052.720037731
63,9571,1,0,0,0,0,5,5,1,0,7,1989,804,3,1,0,0,0,0,1,1517,0,2006,144320.017259167
60,7301,0,0,0,0,1,8,6,1,0,9,2006,1194,3,1,0,0,0,0,1,1721,0,2010,272077.100890893
65,16635,1,0,0,0,0,6,3,1,1,8,2006,1430,4,1,0,0,0,0,1,1768,0,2007,191639.421061611
61,11409,1,0,0,0,0,6,7,2,0,6,2003,1145,3,1,0,0,0,0,1,1258,0,2007,176625.150258717
75,8990,1,0,0,0,0,6,6,2,1,5,1998,784,3,1,0,0,0,1,0,1734,0,2007,215759.668287656
70,10267,1,0,0,0,0,4,5,2,1,4,2007,1145,3,1,0,0,0,0,1,1442,0,2008,163843.057628812
70,6324,1,0,0,0,0,5,7,1,1,6,1892,319,8,1,0,0,0,0,1,1632,0,2010,133813.040820488
60,8070,1,0,0,0,0,6,7,1,0,8,1928,1734,4,1,0,0,0,0,1,2080,0,2008,184951.940738696
50,11426,1,0,0,0,0,8,5,2,0,6,2007,650,3,1,0,0,0,0,1,1068,0,2006,177333.635364283
69.7719596646823,7388,0,0,0,0,1,5,8,1,0,6,1925,1392,3,1,0,0,0,0,1,996,0,2008,139949.553894695
69.7719596646823,8198,1,0,0,0,0,6,5,1,0,6,2006,1080,3,1,0,0,0,0,1,3279,0,2010,219360.512878235
78,8520,1,0,0,0,0,8,3,2,0,7,1992,1656,1,1,0,0,0,1,0,1394,0,2007,274584.322560957
75,12182,1,0,0,0,0,5,5,2,0,5,1996,912,3,1,0,0,0,0,1,864,0,2006,135561.691110539
60,2522,1,0,0,0,0,9,5,1,1,7,1977,864,2,1,0,0,0,0,1,2704,0,2009,282404.768442398
72,11844,1,0,0,0,0,5,5,1,1,9,2003,1383,2,1,0,0,0,0,1,2097,0,2007,195723.541149998
69.7719596646823,1869,1,0,0,0,0,7,5,2,1,11,1972,1649,2,1,0,0,0,0,1,1416,0,2010,197343.860116003
60,9453,1,0,0,0,0,7,7,3,1,5,1954,536,3,1,0,0,0,0,1,858,0,2009,114824.784693784
72,9100,1,0,0,0,0,8,7,1,0,4,1957,728,3,1,0,0,0,0,1,1776,0,2007,187895.360275644
70,7500,1,0,0,0,0,4,5,2,1,6,2009,1121,2,1,0,0,0,0,1,1310,0,2006,154410.447222674
100,11500,1,0,0,0,0,4,5,1,0,8,2006,804,4,1,0,0,0,0,1,1487,0,2009,171113.182131419
53,12244,1,0,0,0,0,7,6,2,0,7,1958,1372,2,1,0,0,0,0,1,4316,0,2009,343216.297853022
53,4500,1,0,0,0,0,6,5,2,1,6,1962,1148,4,1,0,0,0,0,1,3395,0,2006,170790.78629771
82,9100,1,0,0,0,0,5,6,1,0,6,1964,1809,3,1,0,0,0,0,1,1002,0,2010,139869.322109077
69,15576,1,0,0,0,0,8,6,2,1,6,2004,1040,1,1,0,0,0,0,1,630,0,2009,196954.356493042
69.7719596646823,11670,0,0,1,0,0,6,5,2,1,8,1954,1349,3,1,0,0,0,0,1,1928,0,2008,150826.968847264
81,9591,1,0,0,0,0,6,5,2,1,3,2004,0,1,1,0,0,0,1,0,1744,0,2007,167284.777743581
51,9920,1,0,0,0,0,8,5,1,0,7,2009,1194,3,1,0,0,0,0,1,1638,0,2007,243915.056497753
60,8176,1,0,0,0,0,6,5,1,1,9,1997,0,3,1,0,0,0,0,1,1812,0,2009,172881.274174837
79,8176,1,0,0,0,0,5,7,2,1,7,1976,712,3,1,0,0,0,0,1,1092,0,2009,115644.251194183
72,8450,1,0,0,0,0,6,6,2,0,8,1998,1584,3,1,0,0,0,0,1,1144,0,2006,204031.530684111
69.7719596646823,10800,1,0,0,0,0,7,5,2,0,6,1940,920,3,1,0,0,0,0,1,1776,0,2006,177236.033107862
72,11923,1,0,0,0,0,5,6,1,0,4,1994,824,3,1,0,0,0,0,1,4316,0,2009,295767.586712253
55,8885,1,0,0,0,0,4,5,2,0,5,1967,776,2,1,0,0,0,0,1,1431,0,2007,109996.040130462
98,16770,1,0,0,0,0,6,7,1,1,6,1993,1391,3,1,0,0,0,0,1,1389,0,2010,135551.842444015
65,9920,1,0,0,0,0,6,5,1,1,9,1965,912,3,1,0,0,0,0,1,1471,0,2006,136307.58500308
82,16059,1,0,0,0,0,7,5,2,0,5,1964,927,1,1,0,0,0,0,1,854,0,2009,136165.479791361
90,14559,1,0,0,0,0,9,5,1,0,6,1959,560,3,1,0,0,0,0,1,2775,0,2006,308253.515435939
86,12144,1,0,0,0,0,5,4,1,0,7,1957,1225,2,1,0,0,0,0,1,1034,0,2006,133591.85533329
60,3951,1,0,0,0,0,7,3,2,0,11,1960,1208,3,1,0,0,0,0,1,1960,0,2009,166108.775895062
80,14145,1,0,0,0,0,5,8,2,0,4,1920,1442,2,1,0,0,0,0,1,2612,0,2006,241543.943426703
69.7719596646823,10900,1,0,0,0,0,7,6,1,1,5,1959,1148,1,1,0,0,0,0,1,832,0,2009,126130.198469491
65,3951,1,0,0,0,0,7,6,1,0,8,2003,264,3,1,0,0,0,0,1,2715,0,2008,201922.680320472
70,9100,1,0,0,0,0,10,5,2,0,6,1976,1502,3,1,0,0,0,0,1,1509,0,2010,247944.627026648
65,11478,1,0,0,0,0,7,7,2,1,6,1956,840,4,1,0,0,0,0,1,1086,0,2007,153150.817400758
69.7719596646823,5925,0,0,0,0,1,8,4,1,0,7,1910,798,2,1,0,0,0,0,1,1041,0,2008,149946.51438585
84,7207,1,0,0,0,0,6,5,3,1,6,1935,1410,3,1,0,0,0,0,1,1742,0,2010,188874.732281047
65,3182,1,0,0,0,0,5,5,1,1,6,1989,718,3,1,0,0,0,0,1,1477,0,2010,147034.420601105
69.7719596646823,9018,1,0,0,0,0,6,5,1,0,4,1900,840,3,0,0,0,1,0,1,1646,0,2009,97087.0634253605
63,9742,1,0,0,0,0,5,5,2,0,9,2007,864,4,1,0,0,0,0,1,778,0,2008,131658.339284433
51,5105,1,0,0,0,0,5,8,1,0,4,2002,1100,0,1,0,0,0,0,1,1646,0,2008,139041.568925624
69,7917,0,1,0,0,0,8,5,2,0,5,1968,1095,4,1,0,0,0,0,1,894,0,2009,179956.507112691
69,6930,1,0,0,0,0,5,5,2,0,4,1958,740,2,1,0,0,0,0,1,938,0,2008,101244.022719015
69.7719596646823,14157,1,0,0,0,0,5,4,2,1,5,2004,1522,3,1,0,0,0,0,1,1828,0,2008,231338.16696353
50,11764,1,0,0,0,0,5,5,1,1,8,1982,649,2,1,0,0,0,0,1,1526,0,2006,140765.675792972
70,8405,1,0,0,0,0,6,5,1,0,6,1955,1845,3,1,0,0,0,0,1,1123,0,2009,199960.74138669
85,9600,1,0,0,0,0,7,5,1,0,12,2009,804,2,1,0,0,0,0,1,864,0,2008,188856.729169021
79,8172,1,0,0,0,0,7,5,2,1,9,2007,1127,2,1,0,0,0,0,1,1199,0,2008,212051.645586198
75,12378,1,0,0,0,0,5,6,2,1,5,1966,1125,4,1,0,0,0,0,1,2468,0,2007,246239.586675426
36,9967,1,0,0,0,0,4,5,2,1,5,1993,788,3,1,0,0,0,0,1,1761,0,2009,154392.605579735
74,6442,1,0,0,0,0,7,4,1,0,7,1971,0,3,1,0,0,0,0,1,1102,0,2009,122606.18149866
85,14364,0,0,1,0,0,5,5,1,0,5,1920,1559,2,1,0,0,0,0,1,1369,0,2008,173981.233531578
80,10708,1,0,0,0,0,7,5,2,0,6,1955,1140,2,1,0,0,0,0,1,1502,0,2009,155627.161811951
81,5395,1,0,0,0,0,6,5,1,0,11,1952,1121,4,1,0,0,0,0,1,864,0,2007,102482.966438604
69.7719596646823,9200,0,0,0,0,1,6,5,2,0,7,1997,864,3,1,0,0,0,0,1,1973,0,2008,186400.43515599
71,9100,1,0,0,0,0,9,5,2,0,7,1922,689,2,1,0,0,0,0,1,1894,0,2008,186929.540068164
69.7719596646823,46589,1,0,0,0,0,5,7,2,1,5,2007,1868,3,1,0,0,0,1,0,1586,0,2007,233729.267944701
100,8877,1,0,0,0,0,3,5,2,0,5,1920,483,4,1,0,0,0,0,1,901,0,2008,100780.154663188
65,13704,0,0,0,0,1,5,7,1,0,6,1956,1419,4,1,0,0,0,0,1,1276,0,2010,163277.542577485
53,8172,1,0,0,0,0,10,8,2,1,11,1967,1430,3,1,0,0,0,0,1,1080,0,2010,264123.684276845
70,9297,1,0,0,0,0,1,5,2,0,6,2004,1138,3,1,0,0,0,0,1,2358,0,2010,171693.673845554
96,7420,1,0,0,0,0,6,7,1,0,11,1987,910,2,1,0,0,0,0,1,1430,0,2006,165820.679823723
44,21535,1,0,0,0,0,6,7,2,0,6,1935,264,3,1,0,0,0,0,1,1430,0,2010,159753.388086633
65,6155,1,0,0,0,0,9,5,2,1,7,2008,1058,3,1,0,0,0,0,1,1470,0,2010,242970.219952425
50,6970,1,0,0,0,0,8,8,2,0,9,2007,1650,3,1,0,0,0,0,1,2704,0,2006,351132.149026525
60,13346,1,0,0,0,0,5,5,2,1,8,1930,2153,4,1,0,0,0,0,1,1383,0,2006,151158.086803041
60,8520,1,0,0,0,0,6,5,2,0,3,2001,1379,3,1,0,0,0,0,1,1040,0,2007,141377.327558364
53,8960,1,0,0,0,0,5,3,1,0,7,1923,832,2,1,0,0,0,0,1,1554,0,2009,97884.1554011222
51,6420,1,0,0,0,0,10,5,2,0,7,1954,736,2,1,0,0,0,0,1,1137,0,2008,200335.423602928
93,10800,1,0,0,0,0,6,5,2,0,7,1910,864,2,0,1,0,0,0,1,1616,0,2006,118432.196506694
60,14762,1,0,0,0,0,5,5,2,1,6,1950,1462,3,1,0,0,0,0,1,1634,0,2007,187694.612300951
69.7719596646823,12144,0,0,0,0,1,3,5,3,1,7,2003,1484,3,1,0,0,0,0,1,1196,0,2010,188585.377585655
69.7719596646823,7200,1,0,0,0,0,4,5,1,1,6,2007,892,3,1,0,0,0,0,1,2728,0,2007,197363.176350154
85,18450,1,0,0,0,0,6,5,1,1,4,2004,817,3,1,0,0,0,0,1,1114,0,2006,162340.788976157
66,3922,1,0,0,0,0,9,6,2,0,8,1925,1064,3,1,0,0,0,0,1,965,0,2010,234208.284403966
95,6173,1,0,0,0,0,6,6,1,0,10,2004,926,3,1,0,0,0,0,1,2715,0,2010,218578.793948473
69,10800,1,0,0,0,0,6,7,1,1,6,1959,1040,3,1,0,0,0,0,1,1382,0,2010,179084.25910386
75,4282,1,0,0,0,0,6,5,1,1,6,1997,1199,3,1,0,0,0,0,1,841,0,2010,141479.823262019
78,2665,1,0,0,0,0,8,4,2,0,3,1969,1752,2,1,0,0,0,0,1,1484,0,2006,217696.309340471
69.7719596646823,13891,1,0,0,0,0,8,7,2,0,6,1954,1063,4,1,0,0,0,0,1,1040,0,2007,169805.42107251
63,10005,0,1,0,0,0,6,5,1,0,8,1900,990,1,1,0,0,0,0,1,987,0,2010,94934.8128913693
150,4750,1,0,0,0,0,5,5,2,1,6,1976,1488,2,1,0,0,0,0,1,1029,0,2008,141266.776263353
70,7590,1,0,0,0,0,7,6,1,1,6,1958,816,3,1,0,0,0,0,1,2576,0,2008,209304.83354474
69.7719596646823,8978,1,0,0,0,0,6,7,1,0,6,1923,943,4,1,0,0,0,0,1,2020,0,2009,174395.988623816
64,8125,0,0,0,0,1,7,7,3,0,10,1963,1079,3,1,0,0,0,0,1,816,0,2008,145302.694914602
21,8800,0,0,1,0,0,6,5,2,1,6,1959,1105,2,1,0,0,0,0,1,1656,0,2006,128892.736471252
82,16059,1,0,0,0,0,9,5,2,0,6,1968,832,6,1,0,0,0,0,1,864,0,2009,176089.543683109
313,8125,1,0,0,0,0,4,6,1,1,8,2003,1098,3,1,0,0,0,0,1,1142,0,2006,158683.15385764
92,11900,1,0,0,0,0,6,5,2,0,6,1964,504,2,1,0,0,0,0,1,864,0,2009,116621.835850779
85,11050,1,0,0,0,0,5,4,1,0,9,1988,630,3,1,0,0,0,0,1,960,0,2008,120755.39335528
70,11050,1,0,0,0,0,6,8,2,1,6,1996,816,4,1,0,0,0,1,0,1392,0,2007,165115.966433044
80,11999,1,0,0,0,0,5,5,1,1,7,1961,952,3,1,0,0,0,0,1,1032,0,2008,119370.311806024
114,7340,1,0,0,0,0,6,5,2,1,8,1951,936,2,1,0,0,0,0,1,1734,0,2008,179946.052647304
120,9505,1,0,0,0,0,5,5,1,1,7,1988,1392,3,1,0,0,0,0,1,1721,0,2007,182287.277572957
81,11316,1,0,0,0,0,7,6,2,1,7,1918,1337,2,1,0,0,0,0,1,1360,0,2009,180821.212331155
69.7719596646823,5000,1,0,0,0,0,8,8,2,2,8,1979,0,2,1,0,0,0,0,1,1327,0,2008,144322.960369835
47,8281,1,0,0,0,0,1,5,3,0,5,1980,756,4,1,0,0,0,0,1,803,0,2006,120270.613633588
78,8461,0,1,0,0,0,7,5,1,0,4,2004,861,2,1,0,0,0,0,1,1953,0,2006,221491.853417468
50,3500,1,0,0,0,0,5,7,2,1,6,1994,1768,3,1,0,0,0,0,1,1224,0,2006,184537.87969365
91,6897,1,0,0,0,0,6,5,1,0,5,2006,1288,2,1,0,0,0,0,1,1604,0,2009,200598.70387613
80,7000,1,0,0,0,0,6,5,1,1,5,1961,644,2,1,0,0,0,0,1,1593,0,2006,131446.130119486
65,7930,1,0,0,0,0,6,5,2,0,6,1948,650,2,1,0,0,0,0,1,778,0,2008,97721.8163673841
60,8400,0,0,1,0,0,6,5,1,1,5,1957,728,2,1,0,0,0,1,0,1422,0,2007,207095.582401868
70,7800,1,0,0,0,0,7,8,2,0,6,1994,1561,3,1,0,0,0,0,1,1992,0,2010,265767.747658047
24,6240,1,0,0,0,0,1,6,1,1,4,1976,728,3,1,0,0,0,0,1,1728,0,2008,114188.411077084
60,10624,1,0,0,0,0,7,5,1,0,5,1978,945,3,1,0,0,0,0,1,1252,0,2010,129021.08456489
73,11478,1,0,0,0,0,6,5,1,0,8,1976,910,3,1,0,0,0,0,1,1430,0,2007,130140.693820842
82,9480,1,0,0,0,0,7,5,1,0,7,1959,1240,1,1,0,0,0,0,1,1629,0,2009,174943.352106121
84,9000,1,0,0,0,0,5,6,1,0,5,1976,1496,3,0,1,0,0,0,1,1616,0,2009,190350.125559157
50,7150,1,0,0,0,0,6,5,1,0,6,1936,1078,3,1,0,0,0,0,1,747,0,2010,111173.313612135
120,6435,1,0,0,0,0,5,6,2,1,8,1968,738,2,1,0,0,0,0,1,1301,0,2006,159977.382893643
70,1890,1,0,0,0,0,4,5,1,0,4,1976,1930,2,1,0,0,0,0,1,1236,0,2010,161851.61452195
122,14601,1,0,0,0,0,6,6,2,1,7,1982,747,3,1,0,0,0,0,1,1113,0,2010,119064.157283984
79,7449,0,0,1,0,0,5,5,2,0,9,1955,1188,6,1,0,0,0,0,1,1453,0,2008,118172.857366611
80,10562,0,0,0,0,1,5,5,2,1,8,1945,1158,3,1,0,0,0,0,1,1152,0,2008,136900.124421202
69.7719596646823,9588,1,0,0,0,0,4,5,1,1,8,1994,1208,3,1,0,0,0,0,1,2730,0,2008,199390.462933468
70,7819,1,0,0,0,0,7,9,2,1,5,1981,1398,2,1,0,0,0,0,1,1214,0,2007,225417.481817005
48,13650,1,0,0,0,0,7,5,2,0,4,1941,1008,4,1,0,0,0,0,1,1656,0,2007,189642.617921085
67,18800,1,0,0,0,0,6,6,1,0,6,2006,864,4,1,0,0,0,0,1,1146,0,2009,184139.49006457
91,11414,1,0,0,0,0,5,7,2,0,7,2003,1200,3,1,0,0,0,0,1,1302,0,2008,148025.476754398
69.7719596646823,12090,1,0,0,0,0,8,5,1,0,5,2001,1143,3,1,0,0,0,0,1,1797,0,2006,225807.594241098
80,10603,1,0,0,0,0,8,5,2,1,6,1976,817,3,1,0,0,0,0,1,1494,0,2009,182379.84828544
129,34650,1,0,0,0,0,5,5,1,0,7,2004,923,2,1,0,0,0,1,0,1911,0,2008,207929.974530931
24,9800,1,0,0,0,0,8,6,1,0,6,2005,1086,3,1,0,0,0,1,0,899,0,2006,196199.439482304
68,6000,1,0,0,0,0,4,5,1,0,5,2000,1763,3,1,0,0,0,0,1,864,0,2009,173029.434806061
69,14157,1,0,0,0,0,8,5,2,0,7,2003,1442,3,1,0,0,0,0,1,858,0,2007,255022.227760555
64,7000,1,0,0,0,0,7,5,1,0,5,1948,1107,2,1,0,0,0,0,1,1387,0,2009,140963.849465187
85,2500,1,0,0,0,0,7,5,2,0,6,1970,0,3,1,0,0,0,0,1,1768,0,2007,166830.791750106
71,9313,0,0,0,1,0,7,6,1,0,5,1977,1113,3,1,0,0,0,0,1,925,0,2007,154845.891282871
69.7719596646823,7800,1,0,0,0,0,5,7,2,0,5,2009,1184,2,1,0,0,0,0,1,1224,0,2006,166354.245189633
60,3010,1,0,0,0,0,5,9,1,0,7,2009,1256,3,1,0,0,0,0,1,813,0,2006,180632.039964074
60,7200,1,0,0,0,0,7,5,2,0,8,2007,1040,3,1,0,0,0,0,1,1666,0,2006,198388.127303368
83,28698,1,0,0,0,0,6,6,1,0,5,1949,1860,2,1,0,0,0,0,1,848,0,2008,195971.498745693
55,4224,1,0,0,0,0,7,5,2,0,7,1964,728,4,1,0,0,0,0,1,1978,0,2007,162456.536804958
70,13695,1,0,0,0,0,5,5,1,0,7,1958,1208,3,1,0,0,0,0,1,1940,0,2008,196565.962874104
69.7719596646823,10896,1,0,0,0,0,5,6,1,1,8,1976,864,4,1,0,0,0,0,1,987,0,2006,159267.158062251
44,8366,1,0,0,0,0,5,5,2,1,6,1976,1494,2,1,0,0,0,0,1,1566,0,2008,158766.380235495
80,9600,1,0,0,0,0,7,5,1,0,5,1996,1136,3,1,0,0,0,0,1,1476,0,2007,170820.50940062
91,9900,1,0,0,0,0,4,5,1,0,6,2003,2153,3,1,0,0,0,0,1,1694,0,2008,213087.972420471
60,13000,1,0,0,0,0,8,8,2,0,5,1930,1244,3,1,0,0,0,0,1,1229,0,2009,212367.029783258
57,9101,0,0,1,0,0,7,6,3,0,6,1998,1379,2,1,0,0,0,1,0,1123,0,2008,162350.112173486
64,9200,1,0,0,0,0,7,5,1,0,6,1971,806,3,1,0,0,0,0,1,1716,0,2007,171857.326468642
71,9245,0,1,0,0,0,6,6,1,0,6,2005,1428,3,1,0,0,0,0,1,1710,0,2009,186174.872888955
78,6120,1,0,0,0,0,6,7,1,0,6,2003,1215,3,1,0,0,0,0,1,1973,0,2010,186560.056783554
69.7719596646823,2645,1,0,0,0,0,8,7,1,0,6,1996,1028,3,1,0,0,0,0,1,1232,0,2006,158037.192443458
91,12354,1,0,0,0,0,6,5,1,0,9,1945,1362,2,1,0,0,0,1,0,1310,0,2006,125383.609600935
60,8068,1,0,0,0,0,7,5,1,1,6,1967,1372,2,1,0,0,0,0,1,1344,0,2009,183179.005682296
50,10690,0,0,0,0,1,5,6,2,0,5,1966,808,3,1,0,0,0,0,1,1742,0,2009,133633.519225587
